CompanyID,CompanyName,Industry,Region,Year,Revenue,ProfitMargin,MarketCap,GrowthRate,ESG_Overall,ESG_Environmental,ESG_Social,ESG_Governance,CarbonEmissions,WaterUsage,EnergyConsumption
197,Company_197,Energy,Latin America,2015,5503.70,21.90,19196.90,-3.50,14.60,16.80,7.20,19.60,5956295.70,1786888.70,59562957.50
198,Company_198,Manufacturing,North America,2015,409.30,12.40,813.70,-3.50,42.60,27.60,31.40,68.90,123622.20,164829.60,2060369.40
199,Company_199,Retail,Latin America,2015,504.80,4.00,465.90,-3.50,56.90,50.40,59.20,61.10,42775.20,21387.60,85550.30
200,Company_200,Consumer Goods,Asia,2015,2942.80,12.50,8364.80,-3.50,42.90,26.50,68.40,33.70,597142.70,746428.40,2985713.40
201,Company_201,Utilities,Europe,2015,1432.70,8.00,959.40,-3.50,59.70,6.90,78.80,93.60,1320370.70,825231.70,13203707.30
202,Company_202,Utilities,Latin America,2015,1375.40,3.50,646.90,-3.50,38.10,48.90,33.90,31.70,943917.40,589948.40,9439173.70
203,Company_203,Energy,Oceania,2015,7363.50,26.40,27235.70,-3.50,49.50,25.60,83.90,38.80,7515170.90,2254551.30,75151708.80
204,Company_204,Retail,Middle East,2015,392.60,7.80,757.10,-3.50,24.80,14.80,45.70,13.90,43031.70,21515.90,86063.40
205,Company_205,Energy,Asia,2015,8972.30,37.20,50768.80,-3.50,31.90,49.00,12.30,34.30,7690982.50,2307294.70,76909824.60
206,Company_206,Manufacturing,North America,2015,1070.00,5.50,1299.40,-3.50,69.10,29.50,81.00,96.70,318982.50,425310.00,5316375.20
207,Company_207,Consumer Goods,North America,2015,904.70,11.10,2357.40,-3.50,63.90,65.40,48.50,77.70,134241.30,167801.60,671206.40
208,Company_208,Manufacturing,Middle East,2015,19654.00,3.60,7008.70,-3.50,27.70,53.20,20.70,9.10,4881252.00,6508336.10,81354200.80
209,Company_209,Consumer Goods,North America,2015,1042.70,1.40,291.70,-3.50,54.70,49.10,28.80,86.30,178574.60,223218.20,892872.80
210,Company_210,Retail,Oceania,2015,1132.10,6.40,1280.40,-3.50,88.90,80.50,94.50,91.80,72048.80,36024.40,144097.70
211,Company_211,Consumer Goods,Oceania,2015,1182.50,7.50,1664.50,-3.50,67.90,35.70,70.40,97.50,224640.40,280800.50,1123202.10
212,Company_212,Consumer Goods,Asia,2015,636.10,11.10,1241.70,-3.50,49.20,37.10,27.10,83.40,119641.90,149552.30,598209.40
213,Company_213,Technology,Europe,2015,54045.50,22.40,387117.30,-3.50,72.30,99.80,43.00,74.10,1354990.40,812994.20,2709980.80
214,Company_214,Utilities,Asia,2015,2526.10,12.20,4408.10,-3.50,37.30,47.40,27.60,37.00,1754306.80,1096441.80,17543068.30
215,Company_215,Utilities,North America,2015,1109.30,7.20,1002.40,-3.50,85.20,73.40,86.60,95.60,609199.30,380749.60,6091993.00
216,Company_216,Transportation,Asia,2015,1757.00,7.40,2220.30,-3.50,47.70,3.50,71.60,68.10,1239381.50,206563.60,4131271.80
217,Company_217,Manufacturing,Oceania,2015,2842.30,10.20,4906.60,-3.50,64.90,55.70,71.20,67.90,690620.10,920826.80,11510335.10
218,Company_218,Utilities,Middle East,2015,996.40,8.70,1037.00,-3.50,40.80,51.90,29.30,41.20,666716.10,416697.60,6667160.90
219,Company_219,Transportation,Middle East,2015,446.90,-7.10,1923.70,-3.50,43.60,35.60,39.10,56.20,254940.60,42490.10,849802.10
220,Company_220,Transportation,Oceania,2015,471.30,3.90,294.20,-3.50,57.40,61.00,48.00,63.40,218660.60,36443.40,728868.60
221,Company_221,Healthcare,Middle East,2015,2440.30,13.70,6564.00,-3.50,41.40,95.90,24.00,4.30,129047.90,129047.90,258095.80
222,Company_222,Technology,Asia,2015,11486.50,19.00,65937.40,-3.50,45.60,90.20,14.30,32.30,326644.10,195986.50,653288.20
223,Company_223,Transportation,Latin America,2015,398.50,4.90,368.00,-3.50,26.10,18.40,54.40,5.70,256096.80,42682.80,853655.90
224,Company_224,Manufacturing,Europe,2015,1359.30,8.10,2161.30,-3.50,39.80,5.20,66.50,47.90,474632.10,632842.80,7910535.30
225,Company_225,Retail,Europe,2015,685.60,7.80,900.10,-3.50,81.70,75.60,78.10,91.20,45974.70,22987.40,91949.40
226,Company_226,Healthcare,Middle East,2015,3110.30,25.20,15717.20,-3.50,24.30,57.80,4.90,10.10,247293.10,247293.10,494586.30
227,Company_227,Transportation,Asia,2015,1045.80,3.80,629.20,-3.50,48.40,33.60,38.80,72.80,605335.50,100889.20,2017784.90
228,Company_228,Finance,Africa,2015,1621.40,11.50,2283.00,-3.50,51.60,95.10,40.30,19.40,17337.20,8668.60,43343.10
229,Company_229,Finance,Africa,2015,2224.80,12.70,5189.00,-3.50,31.10,46.80,10.40,36.10,38819.40,19409.70,97048.40
230,Company_230,Transportation,Europe,2015,275.40,3.90,201.50,-3.50,66.50,41.30,67.90,90.40,150541.10,25090.20,501803.70
231,Company_231,Technology,Europe,2015,3950.40,18.60,12680.50,-3.50,61.80,64.80,94.00,26.50,147439.70,88463.80,294879.30
232,Company_232,Manufacturing,Asia,2015,1042.80,8.80,1010.00,-3.50,27.20,20.20,29.40,31.90,331210.50,441613.90,5520174.40
233,Company_233,Transportation,Africa,2015,1099.80,7.80,747.20,-3.50,52.40,36.70,64.90,55.70,622557.90,103759.60,2075193.00
234,Company_234,Utilities,Asia,2015,339.80,12.70,567.50,-3.50,30.60,21.20,25.20,45.60,285841.80,178651.10,2858418.10
235,Company_235,Healthcare,Middle East,2015,615.10,7.70,715.60,-3.50,32.80,66.00,20.50,12.00,45398.50,45398.50,90797.10
236,Company_236,Retail,Asia,2015,1033.00,2.20,412.80,-3.50,67.40,62.90,47.90,91.30,78468.90,39234.40,156937.80
237,Company_237,Finance,Asia,2015,2373.20,15.50,6548.40,-3.50,63.60,100.00,49.60,41.10,23733.50,11866.80,59333.90
238,Company_238,Retail,Middle East,2015,640.20,7.30,801.10,-3.50,33.80,75.30,18.70,7.20,43071.30,21535.60,86142.50
239,Company_239,Manufacturing,Latin America,2015,437.70,2.00,175.40,-3.50,47.90,9.60,55.50,78.50,148702.30,198269.70,2478371.40
240,Company_240,Transportation,Oceania,2015,858.70,5.90,990.50,-3.50,48.60,36.20,51.70,57.90,487583.80,81264.00,1625279.20
241,Company_241,Finance,Asia,2015,5439.50,11.10,7134.40,-3.50,80.50,89.80,77.30,74.40,62145.80,31072.90,155364.50
242,Company_242,Finance,Latin America,2015,344.90,16.50,977.10,-3.50,42.30,83.40,32.40,11.20,4251.60,2125.80,10628.90
243,Company_243,Transportation,Asia,2015,397.60,10.30,621.90,-3.50,31.90,5.20,26.70,63.70,277555.90,46259.30,925186.50
244,Company_244,Energy,Europe,2015,12385.90,8.50,15641.20,-3.50,60.10,36.30,80.70,63.40,11718646.70,3515594.00,117186466.80
245,Company_245,Finance,Oceania,2015,1196.40,16.40,2139.10,-3.50,75.80,92.80,89.00,45.70,13169.70,6584.80,32924.10
246,Company_246,Consumer Goods,Oceania,2015,2090.50,12.30,6045.20,-3.50,53.80,27.60,61.50,72.40,421081.10,526351.30,2105405.30
247,Company_247,Consumer Goods,Asia,2015,1367.50,11.70,2532.70,-3.50,42.30,34.40,51.80,40.70,262430.70,328038.40,1312153.60
248,Company_248,Energy,Latin America,2015,7924.50,9.70,9819.10,-3.50,21.90,18.50,28.10,19.10,8480672.00,2544201.60,84806719.80
249,Company_249,Healthcare,Asia,2015,826.80,13.20,2016.60,-3.50,51.90,61.30,45.80,48.60,63715.70,63715.70,127431.40
250,Company_250,Manufacturing,Middle East,2015,1373.00,0.40,47.90,-3.50,44.10,49.50,52.60,30.30,351681.00,468908.00,5861350.10
251,Company_251,Transportation,Asia,2015,427.10,11.00,768.00,-3.50,43.40,12.50,49.90,67.80,285144.60,47524.10,950481.90
252,Company_252,Consumer Goods,North America,2015,1065.30,12.40,2341.40,-3.50,62.30,53.90,74.30,58.60,175308.60,219135.70,876542.90
253,Company_253,Technology,Oceania,2015,1615.30,17.60,6974.20,-3.50,79.90,65.80,94.90,79.00,59732.70,35839.60,119465.40
254,Company_254,Retail,Asia,2015,1050.40,3.50,463.90,-3.50,49.00,27.30,68.10,51.60,105970.50,52985.30,211941.10
255,Company_255,Consumer Goods,Oceania,2015,1714.50,12.40,4271.10,-3.50,56.80,38.90,95.10,36.40,318195.30,397744.20,1590976.70
256,Company_256,Manufacturing,Middle East,2015,792.10,8.90,1109.50,-3.50,37.80,9.50,53.40,50.60,269301.10,359068.10,4488351.70
257,Company_257,Finance,Latin America,2015,1630.00,14.80,4589.60,-3.50,56.90,95.30,36.40,39.20,17383.80,8691.90,43459.50
258,Company_258,Healthcare,Latin America,2015,2410.20,19.90,11204.00,-3.50,51.30,78.60,42.60,32.70,156612.60,156612.60,313225.10
259,Company_259,Healthcare,North America,2015,312.90,17.20,683.20,-3.50,41.40,37.10,38.50,48.80,29436.90,29436.90,58873.80
260,Company_260,Consumer Goods,Latin America,2015,1085.40,7.40,1307.00,-3.50,65.20,89.60,34.80,71.20,124404.70,155505.90,622023.60
261,Company_261,Utilities,Asia,2015,781.40,13.50,1124.00,-3.50,49.40,38.20,71.60,38.50,582874.30,364296.50,5828743.20
262,Company_262,Transportation,Oceania,2015,1307.70,13.40,1576.90,-3.50,52.30,38.30,56.10,62.60,731032.90,121838.80,2436776.40
263,Company_263,Utilities,Africa,2015,1319.30,12.70,1417.00,-3.50,33.40,29.70,18.10,52.40,1046923.50,654327.20,10469234.90
264,Company_264,Consumer Goods,Middle East,2015,1825.70,14.00,4558.40,-3.50,45.80,57.60,61.00,18.90,290889.80,363612.20,1454449.00
265,Company_265,Manufacturing,Middle East,2015,1419.00,14.20,4338.70,-3.50,17.80,29.90,21.90,1.70,421709.00,562278.60,7028483.10
266,Company_266,Technology,Oceania,2015,6151.60,5.10,6410.00,-3.50,55.20,52.20,64.00,49.50,256695.50,154017.30,513391.10
267,Company_267,Retail,North America,2015,1412.00,6.70,1906.80,-3.50,50.10,23.90,42.40,84.10,145832.50,72916.20,291665.00
268,Company_268,Technology,Europe,2015,1872.70,17.90,5211.40,-3.50,72.20,70.80,90.40,55.40,65929.30,39557.60,131858.50
269,Company_269,Healthcare,Latin America,2015,486.70,12.90,1254.10,-3.50,41.20,72.90,30.50,20.20,33569.80,33569.80,67139.70
270,Company_270,Manufacturing,Asia,2015,4306.40,11.80,6154.50,-3.50,49.40,47.00,49.50,51.70,1125556.70,1500742.20,18759277.90
271,Company_271,Healthcare,Europe,2015,3189.80,21.60,15087.60,-3.50,54.30,57.90,53.20,51.80,253502.60,253502.60,507005.20
272,Company_272,Energy,Oceania,2015,4496.70,15.00,8713.20,-3.50,39.80,21.20,74.80,23.40,4728683.00,1418604.90,47286829.80
273,Company_273,Transportation,Latin America,2015,317.90,9.30,522.00,-3.50,45.70,32.40,85.00,19.60,185629.90,30938.30,618766.30
274,Company_274,Transportation,Asia,2015,704.80,5.80,352.20,-3.50,35.90,16.30,28.50,62.90,459214.50,76535.70,1530714.90
275,Company_275,Healthcare,Middle East,2015,2259.10,14.90,4126.50,-3.50,44.20,83.00,15.00,34.60,139791.40,139791.40,279582.90
276,Company_276,Transportation,North America,2015,745.70,3.10,417.80,-3.50,45.10,9.10,90.60,35.50,508417.20,84736.20,1694724.20
277,Company_277,Transportation,Middle East,2015,450.70,8.00,622.30,-3.50,37.60,70.90,37.10,4.80,190372.40,31728.70,634574.80
278,Company_278,Utilities,Europe,2015,1429.30,4.60,553.20,-3.50,41.00,19.90,48.20,55.00,1212873.90,758046.20,12128739.20
279,Company_279,Consumer Goods,Africa,2015,1803.30,4.60,1953.00,-3.50,39.60,52.70,34.00,32.10,299659.20,374574.00,1498296.10
280,Company_280,Transportation,Africa,2015,572.10,18.50,1302.20,-3.50,42.20,81.80,40.10,4.70,215266.10,35877.70,717553.60
281,Company_281,Healthcare,Middle East,2015,1339.20,14.50,3895.20,-3.50,43.60,58.80,3.20,68.90,105607.60,105607.60,211215.20
282,Company_282,Transportation,Latin America,2015,984.50,7.30,1288.90,-3.50,45.80,46.10,27.00,64.30,518126.70,86354.50,1727089.00
283,Company_283,Retail,Asia,2015,810.10,0.40,66.20,-3.50,71.20,60.40,74.70,78.40,62944.30,31472.20,125888.70
284,Company_284,Retail,Asia,2015,790.30,1.80,173.50,-3.50,63.30,85.90,47.90,56.10,47302.40,23651.20,94604.70
285,Company_285,Energy,Latin America,2015,10503.20,2.70,3435.60,-3.50,45.10,37.80,38.60,59.10,9827695.00,2948308.50,98276950.20
286,Company_286,Transportation,North America,2015,1436.40,5.70,1377.00,-3.50,55.10,40.50,63.20,61.40,789684.10,131614.00,2632280.40
287,Company_287,Transportation,Africa,2015,753.90,-4.30,1011.70,-3.50,42.00,57.40,45.40,23.10,361174.70,60195.80,1203915.60
288,Company_288,Technology,Asia,2015,14817.30,29.40,86256.40,-3.50,60.90,77.10,72.20,33.30,489103.00,293461.80,978205.90
289,Company_289,Healthcare,Asia,2015,3758.30,13.80,11926.90,-3.50,30.20,22.80,13.20,54.40,390936.60,390936.60,781873.20
290,Company_290,Transportation,Africa,2015,1578.90,9.40,1682.40,-3.50,24.50,24.00,25.20,24.30,977358.50,162893.10,3257861.70
291,Company_291,Technology,Oceania,2015,4015.30,20.40,16807.10,-3.50,60.00,79.70,86.50,13.70,128874.70,77324.80,257749.50
292,Company_292,Utilities,Asia,2015,1160.20,10.00,1129.10,-3.50,23.00,29.70,20.60,18.50,920542.00,575338.80,9205420.50
293,Company_293,Finance,North America,2015,3702.30,15.90,10978.90,-3.50,63.00,80.40,62.60,46.00,47168.60,23584.30,117921.50
294,Company_294,Healthcare,Oceania,2015,675.70,11.80,961.50,-3.50,80.90,64.20,98.70,79.70,50733.20,50733.20,101466.40
295,Company_295,Finance,Europe,2015,1845.30,15.10,2976.80,-3.50,76.40,85.70,71.30,72.10,22138.40,11069.20,55346.00
296,Company_296,Utilities,Latin America,2015,545.30,8.00,409.10,-3.50,49.90,46.90,67.40,35.40,380248.40,237655.20,3802483.80
297,Company_297,Retail,Africa,2015,465.40,5.50,454.30,-3.50,42.80,38.90,55.50,33.90,43158.60,21579.30,86317.20
298,Company_298,Utilities,Middle East,2015,1406.00,11.50,1996.30,-3.50,32.90,31.40,52.40,15.00,1102715.50,689197.20,11027155.10
299,Company_299,Consumer Goods,North America,2015,2307.90,9.90,4065.10,-3.50,48.50,38.40,61.50,45.70,429692.80,537116.00,2148464.00
300,Company_300,Manufacturing,Europe,2015,2030.00,2.50,1054.20,-3.50,51.80,37.90,53.60,64.10,569254.80,759006.30,9487579.20
301,Company_301,Finance,Middle East,2015,1414.60,9.50,1090.30,-3.50,51.00,99.80,32.20,21.10,14177.20,7088.60,35443.00
302,Company_302,Energy,Latin America,2015,2106.10,11.40,3078.80,-3.50,14.50,15.70,25.50,2.20,2295518.90,688655.70,22955188.70
303,Company_303,Energy,Oceania,2015,2426.80,6.20,2455.70,-3.50,55.90,25.10,72.40,70.30,2486352.00,745905.60,24863519.60
304,Company_304,Technology,Asia,2015,5962.20,20.10,21451.90,-3.50,51.70,90.70,26.00,38.50,168435.40,101061.30,336870.90
305,Company_305,Manufacturing,Latin America,2015,3324.00,4.20,1908.80,-3.50,56.60,59.20,39.20,71.50,783624.20,1044832.30,13060403.90
306,Company_306,Healthcare,Latin America,2015,1334.00,17.70,3827.40,-3.50,44.70,78.60,30.40,25.10,86655.60,86655.60,173311.20
307,Company_307,Finance,Middle East,2015,2904.20,19.20,5135.10,-3.50,59.00,99.90,73.70,3.50,29071.20,14535.60,72678.00
308,Company_308,Finance,Asia,2015,2715.80,19.00,4526.40,-3.50,69.70,97.50,62.30,49.20,28117.90,14058.90,70294.70
309,Company_309,Transportation,North America,2015,1254.00,-2.90,4634.80,-3.50,53.00,41.80,45.00,72.20,682474.40,113745.70,2274914.70
310,Company_310,Energy,Africa,2015,1150.90,10.70,1147.70,-3.50,41.00,61.30,39.40,22.20,887205.90,266161.80,8872058.60
311,Company_311,Consumer Goods,Middle East,2015,5644.70,13.70,19058.50,-3.50,7.40,2.70,14.70,4.70,1333315.10,1666643.90,6666575.70
312,Company_312,Consumer Goods,Europe,2015,518.40,11.00,627.70,-3.50,53.40,7.00,62.40,90.70,119331.70,149164.60,596658.60
313,Company_313,Utilities,Europe,2015,585.30,7.50,444.50,-3.50,69.30,70.80,61.60,75.60,329826.60,206141.60,3298266.00
314,Company_314,Consumer Goods,Latin America,2015,472.80,12.20,596.20,-3.50,50.10,5.50,86.20,58.50,109807.70,137259.70,549038.70
315,Company_315,Utilities,Asia,2015,1432.80,12.40,1752.50,-3.50,54.70,62.40,75.40,26.30,874579.10,546611.90,8745791.10
316,Company_316,Healthcare,Africa,2015,8657.00,13.00,25582.70,-3.50,49.20,67.70,32.60,47.40,628483.00,628483.00,1256965.90
317,Company_317,Technology,Middle East,2015,3500.90,17.10,12093.30,-3.50,66.10,91.20,83.90,23.10,98340.00,59004.00,196680.00
318,Company_318,Transportation,Europe,2015,881.80,10.60,892.00,-3.50,67.80,61.70,69.20,72.50,406515.80,67752.60,1355052.70
319,Company_319,Finance,Africa,2015,12065.10,22.30,43341.70,-3.50,59.60,73.70,78.30,26.80,165106.50,82553.30,412766.30
320,Company_320,Technology,Middle East,2015,2424.60,16.30,13712.70,-3.50,55.10,56.20,38.50,70.50,97750.40,58650.20,195500.70
321,Company_321,Energy,Africa,2015,1914.90,9.60,2175.40,-3.50,51.40,54.90,69.50,29.80,1562235.10,468670.50,15622351.00
322,Company_322,Consumer Goods,Middle East,2015,1328.20,5.80,1657.20,-3.50,44.80,60.70,39.40,34.20,205958.30,257447.80,1029791.30
323,Company_323,Healthcare,Europe,2015,1988.20,19.10,8716.00,-3.50,75.60,53.40,91.70,81.60,164276.40,164276.40,328552.70
324,Company_324,Energy,Middle East,2015,2516.00,14.70,6370.80,-3.50,60.50,83.60,31.10,66.60,1546360.00,463908.00,15463599.90
325,Company_325,Finance,Europe,2015,1528.70,13.30,3322.30,-3.50,63.50,100.00,38.90,51.60,15292.80,7646.40,38232.10
326,Company_326,Finance,Asia,2015,1698.00,15.70,2201.60,-3.50,55.20,86.50,35.70,43.30,20196.30,10098.10,50490.70
327,Company_327,Retail,Latin America,2015,1960.70,0.50,204.90,-3.50,45.60,76.40,10.20,50.30,130457.40,65228.70,260914.90
328,Company_328,Retail,Asia,2015,2625.60,3.40,963.60,-3.50,73.40,73.00,62.30,85.00,180845.70,90422.80,361691.40
329,Company_329,Finance,Oceania,2015,15907.70,22.90,48383.40,-3.50,80.30,72.10,92.90,76.10,221279.90,110640.00,553199.90
330,Company_330,Transportation,Asia,2015,1364.30,12.80,2898.30,-3.50,39.60,47.00,49.40,22.40,713032.30,118838.70,2376774.20
331,Company_331,Consumer Goods,Africa,2015,340.20,10.70,428.10,-3.50,26.20,13.20,59.30,6.00,75359.00,94198.70,376794.80
332,Company_332,Utilities,Africa,2015,627.80,14.00,736.40,-3.50,22.50,32.60,27.40,7.60,488226.80,305141.80,4882268.20
333,Company_333,Technology,Africa,2015,18150.60,22.70,108102.00,-3.50,47.90,85.50,44.70,13.50,545618.00,327370.80,1091236.00
334,Company_334,Technology,Africa,2015,16571.50,24.80,62744.00,-3.50,30.70,54.30,31.00,6.60,679213.40,407528.00,1358426.70
335,Company_335,Utilities,Latin America,2015,414.80,13.30,653.00,-3.50,72.90,95.90,87.70,35.00,175381.70,109613.60,1753817.10
336,Company_336,Retail,North America,2015,2146.90,8.30,4134.40,-3.50,55.40,50.50,47.70,68.00,181809.00,90904.50,363618.00
337,Company_337,Finance,Africa,2015,2294.20,18.10,3399.50,-3.50,68.00,97.30,68.30,38.30,23807.50,11903.80,59518.90
338,Company_338,Energy,Africa,2015,11942.70,9.70,22351.90,-3.50,28.10,47.80,24.70,11.90,10336365.70,3100909.70,103363656.60
339,Company_339,Finance,Europe,2015,2116.50,13.30,4706.20,-3.50,70.50,62.60,67.40,81.40,32248.00,16124.00,80620.00
340,Company_340,Consumer Goods,Oceania,2015,633.60,9.60,1308.10,-3.50,59.60,35.10,75.80,68.00,120967.40,151209.20,604836.90
341,Company_341,Finance,Middle East,2015,11946.10,15.70,30463.30,-3.50,45.90,94.50,16.30,27.00,128710.80,64355.40,321776.90
342,Company_342,Energy,Africa,2015,12118.50,5.30,8356.60,-3.50,39.50,66.90,33.60,17.90,8867426.10,2660227.80,88674260.60
343,Company_343,Finance,Asia,2015,7803.10,19.10,12270.10,-3.50,53.90,86.50,26.30,48.90,92798.00,46399.00,231995.10
344,Company_344,Technology,Africa,2015,2844.80,22.70,13275.50,-3.50,48.40,76.40,57.60,11.20,94586.90,56752.20,189173.90
345,Company_345,Consumer Goods,Oceania,2015,678.20,8.50,1172.90,-3.50,79.40,66.50,94.10,77.40,99645.10,124556.40,498225.50
346,Company_346,Transportation,Asia,2015,674.30,4.70,282.30,-3.50,59.50,64.10,25.30,89.20,303965.50,50660.90,1013218.20
347,Company_347,Technology,Asia,2015,15994.60,16.90,76600.30,-3.50,42.10,78.60,28.00,19.70,519446.40,311667.90,1038892.90
348,Company_348,Healthcare,Latin America,2015,2757.60,21.90,8379.40,-3.50,48.10,61.40,65.00,18.00,212442.10,212442.10,424884.30
349,Company_349,Utilities,Europe,2015,1070.90,2.80,424.20,-3.50,57.50,41.60,86.80,44.00,778663.70,486664.80,7786637.10
350,Company_350,Utilities,Latin America,2015,2255.40,11.30,2472.60,-3.50,32.40,39.30,30.30,27.60,1668550.90,1042844.30,16685508.50
351,Company_351,Utilities,Europe,2015,712.70,11.30,717.80,-3.50,57.50,21.40,73.30,77.70,598861.60,374288.50,5988615.50
352,Company_352,Finance,Asia,2015,4395.40,19.10,8593.10,-3.50,58.50,84.10,55.00,36.60,53759.30,26879.60,134398.20
353,Company_353,Finance,Europe,2015,1351.40,20.60,2545.70,-3.50,90.20,98.90,83.30,88.40,13726.50,6863.20,34316.20
354,Company_354,Manufacturing,Oceania,2015,1406.00,9.00,2160.30,-3.50,49.40,29.70,92.70,25.90,418348.80,557798.30,6972479.40
355,Company_355,Technology,North America,2015,27272.80,19.10,135437.10,-3.50,82.00,94.10,92.80,59.00,737949.20,442769.50,1475898.40
356,Company_356,Consumer Goods,Europe,2015,852.50,16.40,1862.30,-3.50,61.70,70.40,56.20,58.50,120587.10,150733.90,602935.40
357,Company_357,Transportation,North America,2015,1704.50,8.90,2767.60,-3.50,58.70,30.70,86.00,59.40,1007834.60,167972.40,3359448.70
358,Company_358,Utilities,Middle East,2015,1394.60,10.80,2087.50,-3.50,41.60,35.90,18.70,70.10,1058319.20,661449.50,10583192.00
359,Company_359,Consumer Goods,Latin America,2015,821.10,7.00,977.80,-3.50,26.80,9.70,59.80,11.00,185954.40,232443.00,929772.20
360,Company_360,Retail,North America,2015,592.80,2.80,353.70,-3.50,51.50,38.70,84.80,30.90,55079.60,27539.80,110159.30
361,Company_361,Energy,Europe,2015,4003.30,-9.90,9748.50,-3.50,51.30,9.50,55.40,88.90,4536709.30,1361012.80,45367092.80
362,Company_362,Technology,Africa,2015,1457.60,16.30,6667.20,-3.50,40.80,95.70,11.00,15.80,38657.40,23194.40,77314.80
363,Company_363,Manufacturing,Asia,2015,1104.00,7.60,675.10,-3.50,43.50,16.90,47.90,65.60,358178.50,477571.30,5969641.30
364,Company_364,Utilities,North America,2015,1039.80,13.20,1277.20,-3.50,63.00,5.40,85.80,97.70,966665.60,604166.00,9666656.20
365,Company_365,Retail,North America,2015,1663.80,4.60,847.30,-3.50,63.30,77.70,54.00,58.20,109174.00,54587.00,218348.10
366,Company_366,Manufacturing,Africa,2015,916.40,4.60,505.70,-3.50,22.00,27.20,14.70,24.00,277650.90,370201.20,4627514.60
367,Company_367,Utilities,Latin America,2015,1143.60,10.60,1264.40,-3.50,58.90,58.40,62.20,56.00,723865.90,452416.20,7238659.20
